iter	RMSE
2903	0.0426037145
2904	0.04258632462
2905	0.04257210546
2906	0.04255672483
2907	0.04254512745
2908	0.04252530162
2909	0.04251568202
2910	0.04251489784
2911	0.04250227814
2912	0.04249408572
2913	0.04248308024
2914	0.04248205008
2915	0.04247642688
2916	0.0424733352
2917	0.04247257799
2918	0.0424564837
2919	0.04245034145
2920	0.04243071125
2921	0.04241888928
2922	0.04240145538
2923	0.04239786864
2924	0.04238577721
2925	0.04236637933
2926	0.04234862704
2927	0.04234187733
2928	0.04234107827
2929	0.04232849015
2930	0.04232497414
2931	0.04231911002
2932	0.04230924674
2933	0.04229968747
2934	0.04228924394
2935	0.04227645954
2936	0.04226506059
2937	0.042262068
2938	0.04225623893
2939	0.04223817564
2940	0.04222808465
2941	0.0422183515
2942	0.04220113435
2943	0.04219473353
2944	0.0421871492
2945	0.04218311418
2946	0.04216379908
2947	0.04214654771
2948	0.04213777641
2949	0.04212890356
2950	0.04211819535
2951	0.04211746635
2952	0.0421043429
2953	0.04210348737
2954	0.04208618604
2955	0.04208258834
2956	0.0420669487
2957	0.04206314039
2958	0.0420451619
2959	0.04203128077
2960	0.04201892519
2961	0.0419954829
2962	0.04197155309
2963	0.04195808656
2964	0.04195733279
2965	0.04194392312
2966	0.04193739379
2967	0.04193225636
2968	0.0419256393
2969	0.04190777993
2970	0.0418927593
2971	0.04188525227
2972	0.04187252907
2973	0.04185833492
2974	0.04185740093
2975	0.04183436933
2976	0.04181011678
2977	0.04179157512
2978	0.0417761045
2979	0.0417618474
2980	0.04176085373
2981	0.04175780472
2982	0.04174970824
2983	0.0417344909
2984	0.04172177398
2985	0.0417098986
2986	0.04170524754
2987	0.04170147302
2988	0.041700785
2989	0.04169090702
2990	0.04167462789
2991	0.04166130516
2992	0.0416605606
2993	0.04163918797
2994	0.04162600696
2995	0.04161019638
2996	0.04159797669
2997	0.04159260057
2998	0.04158500891
2999	0.04157645115
3000	0.04157222887
3001	0.04156025572
3002	0.04154256128
3003	0.04154201344
3004	0.04153523934
3005	0.04152165475
3006	0.04151023086
3007	0.04150954651
3008	0.04150889304
3009	0.04150053114
3010	0.04149564988
3011	0.04149152465
3012	0.0414908384
3013	0.04147840457
3014	0.04146634852
3015	0.04145619328
3016	0.04144683261
3017	0.04143683493
3018	0.04143615501
3019	0.04143126891
3020	0.04143058934
3021	0.04142333439
3022	0.04141024304
3023	0.04139223184
3024	0.04138914184
3025	0.04136623187
3026	0.04135324887
3027	0.04134652725
3028	0.04133107807
3029	0.04131178032
3030	0.04131071296
3031	0.04130168859
3032	0.04128905543
3033	0.04127646283
3034	0.04125811817
3035	0.04124973
3036	0.04124649225
3037	0.04122292098
3038	0.04120844998
3039	0.04119435775
3040	0.04118014189
3041	0.04116882076
3042	0.04116525587
3043	0.04115221786
3044	0.04114245835
3045	0.04113208633
3046	0.04111944376
3047	0.04109644918
3048	0.04109585255
3049	0.04109502854
3050	0.04108540358
3051	0.04108213373
3052	0.04107719947
3053	0.04107657819
3054	0.0410599382
3055	0.04104478795
3056	0.04102919752
3057	0.04102465168
3058	0.0410153612
3059	0.0409994834
3060	0.04098647971
3061	0.04096967805
3062	0.04095861742
3063	0.04094509254
3064	0.04094152311
3065	0.04093401878
3066	0.04092056447
3067	0.04090666325
3068	0.04090588775
3069	0.04089489886
3070	0.04088903923
3071	0.0408718775
3072	0.04085846696
3073	0.04085787048
3074	0.04084854699
3075	0.04082750019
3076	0.0408268346
3077	0.04080943247
3078	0.04079968909
3079	0.04079533838
3080	0.04078851222
3081	0.04077978564
3082	0.04077708549
3083	0.04076446313
3084	0.04076384461
3085	0.04075537637
3086	0.04074730576
3087	0.04074383135
3088	0.04073518805
3089	0.04073388831
3090	0.04071871212
3091	0.04071584688
3092	0.04070349274
3093	0.04069642655
3094	0.04068968872
3095	0.0406743653
3096	0.04066081087
3097	0.04064546581
3098	0.04064084737
3099	0.04063297103
3100	0.04061483128
3101	0.04060709481
3102	0.04059820682
3103	0.04057983815
3104	0.04056294481
3105	0.04054665131
3106	0.04053609985
3107	0.04052747499
3108	0.04051362388
3109	0.04050356447
3110	0.04049440907
3111	0.04048938071
3112	0.04048855924
3113	0.04047677683
3114	0.04046181996
3115	0.04044778516
3116	0.04042859889
3117	0.04042010941
3118	0.04040647757
3119	0.04040578088
3120	0.0403898506
3121	0.04038083657
3122	0.04037482322
3123	0.04036349601
3124	0.04036291198
3125	0.04034347619
3126	0.040323528
3127	0.04032028756
3128	0.04030026741
3129	0.04028801811
3130	0.04027788331
3131	0.04027729607
3132	0.04026644861
3133	0.04025544275
3134	0.04024770899
3135	0.04023923462
3136	0.04022425016
3137	0.04021697168
3138	0.04021340539
3139	0.04021273155
3140	0.0401992751
3141	0.04018841947
3142	0.04017984254
3143	0.04015877987
3144	0.04014648416
3145	0.04013635318
3146	0.04013089415
3147	0.04011534479
3148	0.04010838431
3149	0.04009254746
3150	0.04007789439
3151	0.04006690587
3152	0.04004844693
3153	0.04002828175
3154	0.04001896499
3155	0.04000618201
3156	0.03999160803
3157	0.03997303759
3158	0.03997255022
3159	0.03996271449
3160	0.03995562284
3161	0.03995434985
3162	0.03994536406
3163	0.03992898329
3164	0.03990647658
3165	0.03990067817
3166	0.03989014803
3167	0.03988823841
3168	0.03987072176
3169	0.03986367936
3170	0.03985415036
3171	0.03984554191
3172	0.03983201609
3173	0.03982425414
3174	0.03980937372
3175	0.03980752411
3176	0.03979068194
3177	0.03978135704
3178	0.03976713185
3179	0.03975736852
3180	0.03974571852
3181	0.0397302362
3182	0.03971680167
3183	0.03971489837
3184	0.03971197769
3185	0.03970764968
3186	0.0396960806
3187	0.03968370693
3188	0.03966867175
3189	0.03965463742
3190	0.03965085947
3191	0.03962803744
3192	0.0396145872
3193	0.03960811131
3194	0.03960038464
3195	0.03959519649
3196	0.03957937374
3197	0.03957869838
3198	0.03957711618
3199	0.03956319556
3200	0.03954960584
3201	0.03954074372
3202	0.03953729077
3203	0.03952227212
3204	0.03951821605
3205	0.03950001269
3206	0.03949219586
3207	0.03948128502
3208	0.03946726081
3209	0.03944445817
3210	0.03943706811
3211	0.03943313304
3212	0.03943197355
3213	0.03942148645
3214	0.0394194291
3215	0.03941048289
3216	0.03940594418
3217	0.0394012078
3218	0.03938703413
3219	0.03937570882
3220	0.0393596748
3221	0.03935710976
3222	0.03935413147
3223	0.03934480976
3224	0.03933484992
3225	0.03932606327
3226	0.03931575476
3227	0.03929701777
3228	0.0392810414
3229	0.03926609902
3230	0.0392620686
3231	0.03926082149
3232	0.03924473828
3233	0.03924037768
3234	0.03923673836
3235	0.03922616275
3236	0.03921779484
3237	0.03920850528
3238	0.03919614352
3239	0.0391764389
3240	0.03916155435
3241	0.03914746425
3242	0.03913363159
3243	0.03912372643
3244	0.03911200099
3245	0.03909787336
3246	0.03908302726
3247	0.03907115319
3248	0.03905474683
3249	0.03904007354
3250	0.03903083314
3251	0.03901600477
3252	0.0390099935
3253	0.03899816607
3254	0.03898564627
3255	0.03898122876
3256	0.03897553487
3257	0.03896066733
3258	0.03894763449
3259	0.03893950954
3260	0.03893520173
3261	0.03892752095
3262	0.0389135388
3263	0.03890398698
3264	0.03890206296
3265	0.03888700424
3266	0.03887956849
3267	0.0388768242
3268	0.03886150737
3269	0.03884427926
3270	0.03882580453
3271	0.03882350992
3272	0.03881397854
3273	0.03880143618
3274	0.03879003503
3275	0.03877720522
3276	0.03876291111
3277	0.03874829583
3278	0.03872473658
3279	0.03870478553
3280	0.03869722822
3281	0.03867897648
3282	0.03866755442
3283	0.03865427585
3284	0.03865020212
3285	0.03864902751
3286	0.03864690532
3287	0.03864568373
3288	0.03863867979
3289	0.03862716036
3290	0.03861231975
3291	0.03859605263
3292	0.03859145217
3293	0.03858668194
3294	0.0385763735
3295	0.03856066248
3296	0.03854226691
3297	0.03852434406
3298	0.03852176247
3299	0.03850527352
3300	0.0384973268
3301	0.03848428967
3302	0.03847576265
3303	0.03845960459
3304	0.03844809561
3305	0.03843613504
3306	0.03842224478
3307	0.03841821494
3308	0.0384076014
3309	0.03840409519
3310	0.03840031613
3311	0.03838529516
3312	0.03838413383
3313	0.03838097864
3314	0.03837794228
3315	0.03836767238
3316	0.03836696947
3317	0.03836531486
3318	0.03835008588
3319	0.03834351677
3320	0.03833739087
3321	0.03833492797
3322	0.03833168204
3323	0.03831820764
3324	0.03831344168
3325	0.03830610059
3326	0.03828711046
3327	0.03828244899
3328	0.03828023509
3329	0.03826602911
3330	0.03826120439
3331	0.03825620071
3332	0.03824635001
3333	0.0382293954
3334	0.03820921621
3335	0.0381958431
3336	0.03818813412
3337	0.0381675521
3338	0.03814770977
3339	0.03813822216
3340	0.03812378099
3341	0.03811179013
3342	0.0380997945
3343	0.03808735789
3344	0.03808432532
3345	0.03806641912
3346	0.0380526692
3347	0.03803369139
3348	0.03802885596
3349	0.03802721799
3350	0.03800925549
3351	0.0379893514
3352	0.03797681649
3353	0.03796871779
3354	0.03796654383
3355	0.03796344388
3356	0.03795098439
3357	0.03793613068
3358	0.0379306653
3359	0.03791731866
3360	0.03790722114
3361	0.03789081794
3362	0.03787588313
3363	0.03787498802
3364	0.03786159942
3365	0.03785187624
3366	0.03783620783
3367	0.03782241746
3368	0.03781490991
3369	0.03779892012
3370	0.03778976871
3371	0.03778176895
3372	0.03776975365
3373	0.03776903809
3374	0.03775442107
3375	0.03775317082
3376	0.0377480091
3377	0.03774016532
3378	0.03773305851
3379	0.03771636625
3380	0.03770596384
3381	0.0376910603
3382	0.03768483013
3383	0.03768387404
3384	0.03767637826
3385	0.03766725221
3386	0.03765892321
3387	0.03763930553
3388	0.03763122763
3389	0.03762502038
3390	0.03761290678
3391	0.03760668936
3392	0.03760609626
3393	0.03760238046
3394	0.03759288753
3395	0.03757889712
3396	0.03756416676
3397	0.03755011916
3398	0.03754947929
3399	0.03753864353
3400	0.03752992217
3401	0.03752644797
3402	0.03751857429
3403	0.03750123986
3404	0.0374858865
3405	0.03746282686
3406	0.03745254159
3407	0.03743536221
3408	0.03743239475
3409	0.03742354891
3410	0.03740614545
3411	0.03740498435
3412	0.03739841104
3413	0.03738593624
3414	0.03737590575
3415	0.03736355556
3416	0.03735529186
3417	0.03734274999
3418	0.03734176087
3419	0.03733564919
3420	0.03732580998
3421	0.03730905094
3422	0.03729975173
3423	0.0372969125
3424	0.03728864441
3425	0.03728206713
3426	0.03727249857
3427	0.03727198366
3428	0.03726440989
3429	0.03726146794
3430	0.03725433327
3431	0.03724571992
3432	0.03723540754
3433	0.03722084599
3434	0.0372128071
3435	0.03719606434
3436	0.03718309839
3437	0.03718258791
3438	0.03717722485
3439	0.03717407531
3440	0.03716649646
3441	0.03715920368
3442	0.03715585673
3443	0.03715297398
3444	0.03714529241
3445	0.03713090124
3446	0.03712140118
3447	0.03710797276
3448	0.03708830288
3449	0.0370743484
3450	0.03707194342
3451	0.03706248863
3452	0.03705119353
3453	0.03704238584
3454	0.03702890874
3455	0.03700984606
3456	0.03700105644
3457	0.03699858938
3458	0.03698711514
3459	0.03697606203
3460	0.03697501628
3461	0.03696601959
3462	0.03695568961
3463	0.03694401624
3464	0.03692636781
3465	0.03690557589
3466	0.03688561152
3467	0.03687198833
3468	0.03686220529
3469	0.03684730509
3470	0.03684272131
3471	0.03683608588
3472	0.03682339621
3473	0.0368091412
3474	0.03679259579
3475	0.0367815886
3476	0.03677887691
3477	0.03676955834
3478	0.0367569837
3479	0.03675593617
3480	0.03674272676
3481	0.03673036908
3482	0.03671803913
3483	0.03670933121
3484	0.03669952312
3485	0.03668906042
3486	0.03667966645
3487	0.03667363151
3488	0.03666343103
3489	0.03666291917
3490	0.03665435633
3491	0.03665327924
3492	0.03664514534
3493	0.03663373245
3494	0.03662156212
3495	0.0366106176
3496	0.03659469722
3497	0.03657929273
3498	0.03656337076
3499	0.03655242101
3500	0.03654139554
3501	0.036537466
3502	0.03652745009
3503	0.03651675717
3504	0.03650153521
3505	0.03648438382
3506	0.03647470093
3507	0.03646419623
3508	0.03645519867
3509	0.03643873937
3510	0.03643192217
3511	0.03642003218
3512	0.03641724107
3513	0.03641150136
3514	0.03639411243
3515	0.03637816819
3516	0.03637010823
3517	0.0363551641
3518	0.03635465744
3519	0.03634963108
3520	0.03633891047
3521	0.03633250917
3522	0.0363245995
3523	0.03631486567
3524	0.03630444559
3525	0.03629083916
3526	0.03627970074
3527	0.03626794289
3528	0.03625968455
3529	0.036247576
3530	0.03623695665
3531	0.03621882096
3532	0.03621087008
3533	0.03620438409
3534	0.03619369346
3535	0.03617854282
3536	0.03616651723
3537	0.03616113702
3538	0.03615361291
3539	0.03614911027
3540	0.03613910824
3541	0.03611863764
3542	0.03610942307
3543	0.03609737691
3544	0.03608938972
3545	0.03608099624
3546	0.03608041177
3547	0.03607014734
3548	0.03605800139
3549	0.03605750477
3550	0.03604796016
3551	0.03604149573
3552	0.03603316967
3553	0.036028153
3554	0.03602128146
3555	0.03600974194
3556	0.03599882866
3557	0.03599378956
3558	0.03598425293
3559	0.03597892119
3560	0.035963544
3561	0.03594931684
3562	0.03594078151
3563	0.03594020904
3564	0.03592845185
3565	0.03592738256
3566	0.03592671897
3567	0.03591785633
3568	0.03590565136
3569	0.03590198454
3570	0.03589835317
3571	0.03589310863
3572	0.03588458525
3573	0.03588300256
3574	0.03587786496
3575	0.03587074862
3576	0.03585764862
3577	0.03584260573
3578	0.03583190637
3579	0.03581638812
3580	0.03580508719
3581	0.03580066221
3582	0.03579453165
3583	0.03578524132
3584	0.03577454683
3585	0.03577407241
3586	0.03576906987
3587	0.03576107966
3588	0.03574723176
3589	0.03573380486
3590	0.03572365153
3591	0.03571534091
3592	0.03571255764
3593	0.03570715547
3594	0.03570264945
3595	0.03569673889
3596	0.03568707741
3597	0.03568010368
3598	0.03567367915
3599	0.03565866851
3600	0.03565566836
3601	0.03565511288
3602	0.0356497365
3603	0.03564055822
3604	0.03563023496
3605	0.03561909513
3606	0.03561029824
3607	0.03560830874
3608	0.03559416107
3609	0.0355854225
3610	0.03557669731
3611	0.03556903835
3612	0.03556449306
3613	0.03554645467
3614	0.03554036574
3615	0.03552787617
3616	0.03551815382
3617	0.03549850458
3618	0.03549055773
3619	0.03547642579
3620	0.03547377699
3621	0.03546053742
3622	0.03544503048
3623	0.03543803812
3624	0.03542801766
3625	0.03541228051
3626	0.03540262542
3627	0.03539422903
3628	0.03539158444
3629	0.03538122069
3630	0.03538022005
3631	0.03537975391
3632	0.03537937079
3633	0.03537367905
3634	0.03536505202
3635	0.03535603601
3636	0.03534150184
3637	0.03532741138
3638	0.03531868165
3639	0.03530906896
3640	0.035299376
3641	0.03529267419
3642	0.03527403642
3643	0.03526203282
3644	0.03525376705
3645	0.03523898721
3646	0.03522877553
3647	0.03522533437
3648	0.03522286972
3649	0.03522072842
3650	0.03522017108
3651	0.03521149254
3652	0.03519690433
3653	0.03519136554
3654	0.03517718157
3655	0.03516350773
3656	0.03516303414
3657	0.03514982847
3658	0.03513834169
3659	0.0351134923
3660	0.03509695386
3661	0.03509525938
3662	0.03508308697
3663	0.03508267134
3664	0.03508224714
3665	0.0350778709
3666	0.03506747192
3667	0.03505095595
3668	0.03503981858
3669	0.03502848633
3670	0.03501702399
3671	0.0350030867
3672	0.03499639952
3673	0.03499051455
3674	0.03498733298
3675	0.03497293777
3676	0.03496720387
3677	0.03496400119
3678	0.03495843081
3679	0.03494764715
3680	0.03493990459
3681	0.03493109313
3682	0.03492226097
3683	0.03491398289
3684	0.03490486781
3685	0.03488893528
3686	0.03487899081
3687	0.03487254618
3688	0.03486099579
3689	0.0348503712
3690	0.03484904945
3691	0.03484286393
3692	0.03483404145
3693	0.03482635529
3694	0.0348134169
3695	0.03480420624
3696	0.03479450786
3697	0.03478237531
3698	0.03477247082
3699	0.03476919662
3700	0.0347599757
3701	0.03475936154
3702	0.03475508966
3703	0.03475464388
3704	0.0347493032
3705	0.03474025115
3706	0.03473006653
3707	0.03471905924
3708	0.03470936453
3709	0.03469770022
3710	0.03469321464
3711	0.03468201511
3712	0.03466472009
3713	0.03465856338
3714	0.03465004409
3715	0.03463888159
3716	0.03463473017
3717	0.03462038411
3718	0.03460809751
3719	0.03460767762
3720	0.03459892242
3721	0.03458900624
3722	0.0345790074
3723	0.03456573125
3724	0.03456308665
3725	0.03456024345
3726	0.03455802937
3727	0.03454377601
3728	0.034543226
3729	0.03454068011
3730	0.03453724034
3731	0.03453322787
3732	0.03451823788
3733	0.03451786685
3734	0.03451069007
3735	0.0344927207
3736	0.0344896271
3737	0.03448922323
3738	0.03448342515
3739	0.03446993663
3740	0.03446664472
3741	0.03446238654
3742	0.0344559665
3743	0.03444996939
3744	0.03443952939
3745	0.03443114132
3746	0.03442206936
3747	0.03441885992
3748	0.03440861038
3749	0.03440487403
3750	0.03439518285
3751	0.03437639064
3752	0.03436304596
3753	0.03436247108
3754	0.03434821527
3755	0.03433843054
3756	0.03432916431
3757	0.03432876813
3758	0.03431768174
3759	0.03430929362
3760	0.03430426355
3761	0.03429610307
3762	0.03428940782
3763	0.03427695906
3764	0.03427662014
3765	0.03426766232
3766	0.03426730311
3767	0.03426677747
3768	0.03425765631
3769	0.03424604766
3770	0.03424208472
3771	0.03422866632
3772	0.03421733662
3773	0.03421070531
3774	0.03419482454
3775	0.03418651582
3776	0.0341726018
3777	0.03416482348
3778	0.03415890657
3779	0.0341511337
3780	0.0341436682
3781	0.03413968538
3782	0.0341278189
3783	0.03411665211
3784	0.03410343536
3785	0.03410288624
3786	0.03410245875
3787	0.03409614418
3788	0.03409393434
3789	0.03408493372
3790	0.03406591849
3791	0.03405679039
3792	0.03405380495
3793	0.03404988487
3794	0.03404300014
3795	0.03404206542
3796	0.03403145264
3797	0.03402701774
3798	0.03401854152
3799	0.03401113147
3800	0.03401062214
3801	0.03399679044
3802	0.03398046123
3803	0.03396783204
3804	0.0339645903
3805	0.03395970386
3806	0.03395338427
3807	0.03394362583
3808	0.03393642867
3809	0.03392564641
3810	0.03390981531
3811	0.03389979483
3812	0.03389708068
3813	0.03388901201
3814	0.03387782069
3815	0.03386848846
3816	0.03385600269
3817	0.03385354487
3818	0.03384494723
3819	0.03383662708
3820	0.03382533709
3821	0.03381820753
3822	0.0338142148
3823	0.03380435952
3824	0.03379614381
3825	0.03379072299
3826	0.03377650551
3827	0.03376783774
3828	0.03375141525
3829	0.03374517854
3830	0.03373708869
3831	0.03372545127
3832	0.03372478519
3833	0.033714641
3834	0.03370695686
3835	0.03369499169
3836	0.0336879626
3837	0.03367742335
3838	0.03366599469
3839	0.03365498385
3840	0.03365093939
3841	0.0336404262
3842	0.03363984116
3843	0.03362655806
3844	0.03362269006
3845	0.03362205707
3846	0.0336149796
3847	0.03359978543
3848	0.03359483118
3849	0.03357827344
3850	0.03356596681
3851	0.03356365897
3852	0.03355154115
3853	0.03353525385
3854	0.03353474686
3855	0.03352577115
3856	0.03351725313
3857	0.03351680707
3858	0.03350248841
3859	0.03349520836
3860	0.03349456226
3861	0.0334820769
3862	0.03346881707
3863	0.03345605105
3864	0.03344955073
3865	0.03344920469
3866	0.03343201924
3867	0.03342286288
3868	0.03342248672
3869	0.03342162896
3870	0.03340702537
3871	0.03339318599
3872	0.03338467836
3873	0.03337428391
3874	0.03336881135
3875	0.03335618687
3876	0.03334905133
3877	0.03334208477
3878	0.03333310994
3879	0.03332463616
3880	0.03331635277
3881	0.03330309125
3882	0.03329234515
3883	0.03328845193
3884	0.03328795449
3885	0.03328742603
3886	0.03327693974
3887	0.03326698122
3888	0.03325754457
3889	0.03324179809
3890	0.03323161343
3891	0.03323126174
3892	0.03323037491
3893	0.03321924293
3894	0.0332189734
3895	0.03321148217
3896	0.03320591116
3897	0.03319053124
3898	0.03318203422
3899	0.03317221035
3900	0.03317177895
3901	0.03315793516
3902	0.03315505989
3903	0.0331480945
3904	0.03314062912
3905	0.03313204967
3906	0.03312831314
3907	0.03311976309
3908	0.03311241776
3909	0.03309587113
3910	0.03308634915
3911	0.03307530648
3912	0.03306664913
3913	0.03305756456
3914	0.03304655069
3915	0.03304103575
3916	0.03304021717
3917	0.03302282431
3918	0.03301997554
3919	0.03301927343
3920	0.03301898225
3921	0.03301099821
3922	0.03299920993
3923	0.03299885269
3924	0.03298962413
3925	0.03298318279
3926	0.03297700783
3927	0.03297665926
3928	0.03296658251
3929	0.03296612546
3930	0.03296068535
3931	0.03295815484
3932	0.03295775254
3933	0.03294737046
3934	0.03294311262
3935	0.03293716465
3936	0.03293628613
3937	0.03292771687
3938	0.03292271178
3939	0.03291183817
3940	0.03290878215
3941	0.03290274166
3942	0.03289872962
3943	0.03289000728
3944	0.03288198743
3945	0.03288114163
3946	0.03286722929
3947	0.03286132458
3948	0.03285246002
3949	0.03283987656
3950	0.03283421175
3951	0.03282747673
3952	0.03281663381
3953	0.03280050231
3954	0.03279168305
3955	0.03278565315
3956	0.03278096716
3957	0.03278067829
3958	0.032775438
3959	0.03276925424
3960	0.03275856325
3961	0.03274910298
3962	0.03273805933
3963	0.03273756576
3964	0.03272654471
3965	0.03272560902
3966	0.03271070825
3967	0.03269507527
3968	0.03269474057
3969	0.03268151616
3970	0.03267749537
3971	0.03266588989
3972	0.03265785224
3973	0.03264998686
3974	0.03264061686
3975	0.0326324209
3976	0.0326234957
3977	0.03261014174
3978	0.03260430154
3979	0.03260381606
3980	0.03259767299
3981	0.03258978865
3982	0.0325791317
3983	0.03256793351
3984	0.03255213275
3985	0.03253586926
3986	0.03252782341
3987	0.0325222049
3988	0.03251141632
3989	0.03251039084
3990	0.03250047691
3991	0.03249574263
3992	0.03248725924
3993	0.03248108968
3994	0.03247257903
3995	0.03245983721
3996	0.03245179625
3997	0.03244825651
3998	0.03243833783
3999	0.03243453232
4000	0.03242277576
4001	0.032411533
4002	0.03240127051
4003	0.03239292803
4004	0.03238290017
4005	0.03238013125
4006	0.03237207978
4007	0.03236210392
4008	0.03235031896
4009	0.03233789242
4010	0.03233522734
4011	0.03233027411
4012	0.03232768882
4013	0.0323180996
4014	0.03230813254
4015	0.03229513638
4016	0.03228168486
4017	0.03227469015
4018	0.03226752399
4019	0.0322631886
4020	0.03225709819
4021	0.03224954035
4022	0.0322399005
4023	0.03222918748
4024	0.03222127722
4025	0.03221112245
4026	0.03220418763
4027	0.03219744537
4028	0.03219421159
4029	0.03218651385
4030	0.03218345247
4031	0.03216765443
4032	0.03215285618
4033	0.03213948904
4034	0.03212888641
4035	0.03212668263
4036	0.03211405218
4037	0.03211095014
4038	0.03209618844
4039	0.03209010824
4040	0.03208179734
4041	0.03206882136
4042	0.03206842457
4043	0.03206087674
4044	0.03205276093
4045	0.0320499138
4046	0.03204694273
4047	0.03203821491
4048	0.03203720616
4049	0.03202044344
4050	0.03201165333
4051	0.03201118951
4052	0.03199555056
4053	0.03198880141
4054	0.03198819035
4055	0.0319804232
4056	0.03196468674
4057	0.03195169957
4058	0.03194413204
4059	0.03194376859
4060	0.03194354639
4061	0.03193390894
4062	0.03191998861
4063	0.03191391394
4064	0.03190713471
4065	0.03189184382
4066	0.03189018461
4067	0.03188313989
4068	0.03188006389
4069	0.03187980958
4070	0.03186915037
4071	0.03186875287
4072	0.03186778917
4073	0.03186461245
4074	0.03186434113
4075	0.03185225299
4076	0.0318436514
4077	0.03183790557
4078	0.03183027485
4079	0.03182483633
4080	0.03181343849
4081	0.03180880595
4082	0.03180336529
4083	0.03179362883
4084	0.03179058837
4085	0.03178186982
4086	0.03176990864
4087	0.03176558228
4088	0.03176235786
4089	0.03175494227
4090	0.03174424757
4091	0.03174361232
4092	0.03173318981
4093	0.03172547217
4094	0.03171553856
4095	0.03170788758
4096	0.03169500284
4097	0.03168502856
4098	0.03168462175
4099	0.031684295
4100	0.03167696071
4101	0.03166559349
4102	0.03165908122
4103	0.03164956352
4104	0.03163848116
4105	0.03163759234
4106	0.03163300834
4107	0.03162625048
4108	0.03162589078
4109	0.03161626679
4110	0.03161555481
4111	0.03161208263
4112	0.03161054754
4113	0.03160863813
4114	0.03160123969
4115	0.03159182336
4116	0.03158002456
4117	0.0315738106
4118	0.03157209763
4119	0.03156288259
4120	0.03155700673
4121	0.03154798182
4122	0.03153552887
4123	0.03152473112
4124	0.03152006791
4125	0.0315132897
4126	0.03151281923
4127	0.03150716906
4128	0.03149555124
4129	0.03148377691
4130	0.03147021802
4131	0.03145792665
4132	0.03145551668
4133	0.03144687783
4134	0.0314362669
4135	0.03142301486
4136	0.0314224417
4137	0.03141089995
4138	0.03139310381
4139	0.03138421935
4140	0.03137669447
4141	0.03137624777
4142	0.03136602905
4143	0.03135333971
4144	0.03133933786
4145	0.03133384275
4146	0.03133015173
4147	0.03132861389
4148	0.03132014653
4149	0.03131035668
4150	0.03129802696
4151	0.03128351189
4152	0.03128307441
4153	0.03127600542
4154	0.03126739567
4155	0.03126411878
4156	0.03125353517
4157	0.0312524027
4158	0.03124530187
4159	0.03122638285
4160	0.03121831133
4161	0.03121212118
4162	0.0311958413
4163	0.03118792866
4164	0.03117714333
4165	0.03117413319
4166	0.031159521
4167	0.03115696908
4168	0.03115056546
4169	0.03113618855
4170	0.0311317118
4171	0.03112232156
4172	0.03111494585
4173	0.03111444228
4174	0.03110922852
4175	0.03109498429
4176	0.03109422761
4177	0.03108125901
4178	0.03107673358
4179	0.03106805018
4180	0.03105531345
4181	0.03105485742
4182	0.03104230075
4183	0.03102819521
4184	0.03102795219
4185	0.03102005169
4186	0.0310134476
4187	0.03100590743
4188	0.03099804429
4189	0.0309872574
4190	0.03098389102
4191	0.03097421749
4192	0.03097397104
4193	0.03096323514
4194	0.03095455835
4195	0.03094339663
4196	0.03093549936
4197	0.03093211866
4198	0.03093188237
4199	0.03092231637
4200	0.03091652067
4201	0.0309141676
4202	0.03091387186
4203	0.03090816919
4204	0.03090781902
4205	0.03090168672
4206	0.03090123529
4207	0.03088999611
4208	0.03088845961
4209	0.03087635354
4210	0.03087356797
4211	0.03087306423
4212	0.0308645172
4213	0.03086349707
4214	0.0308586684
4215	0.03084252499
4216	0.03083471846
4217	0.03082465116
4218	0.030824309
4219	0.03081530712
4220	0.030806468
4221	0.03080610505
4222	0.03079188711
4223	0.03078567791
4224	0.03078062741
4225	0.03076840823
4226	0.03076820615
4227	0.03076537983
4228	0.0307596662
4229	0.03075060085
4230	0.03074983808
4231	0.03074152249
4232	0.03073364676
4233	0.03072091163
4234	0.03071542704
4235	0.03070870727
4236	0.03070046834
4237	0.03069294429
4238	0.03068887865
4239	0.03068362913
4240	0.03067181894
4241	0.03066314452
4242	0.03065842675
4243	0.03064821266
4244	0.0306389758
4245	0.03063869716
4246	0.03062888206
4247	0.03062460353
4248	0.03061593671
4249	0.03060797206
4250	0.03059637471
4251	0.03059296348
4252	0.03058667888
4253	0.03058209119
4254	0.03056831617
4255	0.03056761508
4256	0.03055701471
4257	0.03054965156
4258	0.03054309249
4259	0.0305299076
4260	0.03051850895
4261	0.03050609637
4262	0.03049354583
4263	0.03048871787
4264	0.03048137951
4265	0.03047336433
4266	0.03046819758
4267	0.03045965102
4268	0.03044613958
4269	0.03044257531
4270	0.03044155192
4271	0.03043160866
4272	0.0304270803
4273	0.03042677571
4274	0.03042646949
4275	0.03041929659
4276	0.03041890947
4277	0.03041493653
4278	0.03040901194
4279	0.03040125992
4280	0.03039960975
4281	0.03039100913
4282	0.03038710932
4283	0.03038042551
4284	0.03037197472
4285	0.03037084994
4286	0.03035889846
4287	0.03035402234
4288	0.03034605022
4289	0.03033451979
4290	0.03032787174
4291	0.03032135709
4292	0.03031476779
4293	0.03031027364
4294	0.03030195504
4295	0.0302996654
4296	0.03029675444
4297	0.03029437635
4298	0.03029199614
4299	0.03027816226
4300	0.03026668158
4301	0.03026646056
4302	0.03025874567
